from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
124,124,,,246073124607623+1157553+0,246073124607623+1157696+0,1,
124,124,,,246073124607624+1157569+0,246073124607624+1157702+0,1,
124,124,,,246071024607201+1157577+0,246071024607201+1157706+0,1,
124,124,,,246071024607202+1157577+0,246071024607202+1157706+0,1,
124,124,,,246072524607273+1157577+0,246072524607273+1157706+0,1,
124,124,,,246073124607622+1157577+0,246073124607622+1157706+0,1,
124,124,,,246071024607201+1157584+0,246071024607201+1157710+0,1,
124,124,,,246071024607204+1157584+0,246071024607204+1157710+0,1,
124,124,,,246071424607635+1157585+0,246071424607635+1157711+0,1,
124,124,,,246071024607202+1157654+0,246071024607212+1157743+0,1,
124,124,,,246071024607201+1157660+0,246071024607211+1157744+0,1,
124,124,,,246072524607273+1157666+0,246072524607283+1157747+0,1,
124,124,,,246073124607623+1157672+0,246073124607624+1157749+0,1,
124,124,,,246072524607274+1157340+1,246072524607274+1157694+0,1,
124,124,,,246073124607624+1157348+0,246073124607624+1157696+0,1,
124,124,,,246073124607591+1157678+0,246073124607621+1157754+0,1,
124,124,,,246071124607202+1157679+0,246071024607202+1157754+0,1,
124,124,,,246071024607202+1157374+0,246071024607202+1157706+0,1,
124,124,,,246072524607272+1157374+0,246072524607272+1157706+0,1,
124,124,,,246073124607622+1157374+0,246073124607622+1157706+0,1,
124,124,,,246071024607204+1157380+0,246071024607204+1157710+0,1,
124,124,,,246073724607377+1163186+0,246073024607647+1159312+0,1,
124,124,,,246072424607241+1162953+0,246072324607291+1159282+0,1,
124,124,,,246075124607587+1162956+0,246073024607647+1159282+0,1,
124,124,,,246071524607226+1162986+0,246071524607156+1159295+0,1,
124,124,,,246073024607307+1163018+0,246073024607647+1159304+0,1,
124,124,,,246075024607646+1163031+0,246073024607646+1159312+0,1,
124,124,,,246075024607646+1163062+0,246073024607646+1159269+0,1,
124,124,,,246072924607296+1163066+0,246072324607296+1159269+0,1,
124,124,,,246073024607307+1163067+0,246073024607647+1159269+0,1,
124,124,,,246074424607447+1163069+0,246073024607647+1159269+0,1,
124,124,,,246075024607646+1163134+0,246073024607646+1159295+0,1,
124,124,,,246074424607447+1163142+0,246073024607647+1159295+0,1,
124,124,,,246071624607167+1163153+0,246071624607227+1159304+0,1,
124,124,,,246075124607587+1162425+0,246073024607647+1159292+0,1,
124,124,,,246072324607237+1162426+0,246072324607297+1159292+0,1,
124,124,,,246071624607167+1162468+0,246071624607227+1159301+0,1,
124,124,,,246073024607307+1162471+0,246073024607647+1159301+0,1,
124,124,,,246074324607436+1162472+0,246073024607646+1159301+0,1,
124,124,,,246075124607587+1162528+0,246073024607647+1159307+0,1,
124,124,,,246071524607366+1162583+0,246073024607646+1159318+0,1,
124,124,,,246075124607587+1162588+0,246073024607647+1159318+0,1,
124,124,,,246074324607436+1162589+0,246073024607646+1159318+0,1,
124,124,,,246071524607366+1162600+0,246073024607646+1159326+0,1,
124,124,,,246072424607241+1162603+0,246072324607241+1159327+0,1,
124,124,,,246074324607436+1162606+0,246073024607646+1159326+0,1,
124,124,,,246075024607646+1162608+0,246073024607646+1159326+0,1,
124,124,,,246075024607646+1162120+0,246073024607646+1159288+0,1,
124,124,,,246071524607366+1162137+0,246073024607646+1159292+0,1,
124,124,,,246073724607377+1162142+0,246073024607647+1159292+0,1,
124,124,,,246074424607447+1162144+0,246073024607647+1159292+0,1,
124,124,,,246071524607366+1162196+0,246072324607296+1159301+0,1,
124,124,,,246072424607241+1162199+0,246072324607291+1159301+0,1,
124,124,,,246075024607646+1162204+0,246073024607646+1159301+0,1,
124,124,,,246071524607366+1162239+0,246071624607226+1159318+0,1,
124,124,,,246071524607366+1162257+0,246071624607226+1159326+0,1,
124,124,,,246071524607366+1162257+0,246072924607296+1159326+0,1,
124,124,,,246071524607366+1162389+0,246071524607156+1159288+0,1,
124,124,,,246074424607447+1162396+0,246073024607647+1159288+0,1,
124,124,,,246071524607646+1161629+0,246071624607226+1159273+0,1,
124,124,,,246071624607167+1161630+0,246071624607227+1159273+0,1,
124,124,,,246072424607241+1161632+0,246072324607291+1159273+0,1,
124,124,,,246071524607646+1158956+0,246071624607226+1159257+0,1,
124,124,,,246071524607646+1158973+0,246072324607296+1159265+0,1,
124,124,,,246073024607587+1159039+0,246073024607647+1159282+0,1,
124,124,,,246072424607241+1159206+0,246072324607241+1159333+0,1,
124,124,,,246071524607646+1158629+0,246071524607156+1159260+0,1,
124,124,,,246071524607646+1158643+0,246072324607296+1159265+0,1,
124,124,,,246072324607237+1158645+0,246072324607297+1159265+0,1,
124,124,,,246071524607646+1158656+0,246073024607646+1159269+0,1,
131,131,,,246071024607203+1157505+1,246071024607203+1157779+0,1,
131,131,,,246072524607272+1157505+1,246072524607272+1157779+0,1,
131,131,,,246073124607621+1157505+1,246073124607621+1157779+0,1,
131,131,,,246071024607201+1157557+0,246071024607201+1157767+0,1,
131,131,,,246072524607273+1157557+0,246072524607273+1157767+0,1,
131,131,,,246072524607274+1157557+0,246072524607274+1157767+0,1,
131,131,,,246073124607624+1157557+0,246073124607624+1157767+0,1,
131,131,,,246072524607273+1157569+0,246072524607273+1157769+0,1,
131,131,,,246073124607622+1157569+0,246073124607622+1157769+0,1,
131,131,,,246071024607204+1157584+0,246071024607204+1157775+0,1,
131,131,,,246072524607274+1157584+0,246072524607274+1157775+0,1,
131,131,,,246073124607621+1157584+0,246073124607621+1157775+0,1,
131,131,,,246071424607635+1157585+0,246071424607635+1157776+0,1,
131,131,,,246071024607202+1157593+1,246071024607202+1157779+0,1,
131,131,,,246071024607202+1157640+1,246071024607202+1157794+0,1,
131,131,,,246072524607272+1157640+1,246072524607272+1157794+0,1,
131,131,,,246072524607273+1157640+1,246072524607273+1157794+0,1,
131,131,,,246071424607635+1157641+1,246071424607635+1157795+0,1,
131,131,,,246073124607623+1157672+0,246073124607624+1157804+0,1,
131,131,,,246071524607366+1162424+0,246071524607156+1159368+0,1,
131,131,,,246071524607366+1162424+0,246073024607646+1159368+0,1,
131,131,,,246072324607237+1162426+0,246072324607297+1159368+0,1,
131,131,,,246072424607241+1162427+0,246072324607291+1159368+0,1,
131,131,,,246071524607366+1162600+0,246071624607226+1159383+0,1,
131,131,,,246071524607366+1162600+0,246072924607296+1159383+0,1,
131,131,,,246073024607307+1162604+0,246073024607647+1159383+0,1,
131,131,,,246071524607646+1159016+0,246071524607156+1159362+0,1,
131,131,,,246072524607273+1157493+0,246072524607283+1157764+0,1,
131,131,,,246073124607624+1157543+1,246073124607624+1157762+0,1,
131,131,,,246073124607621+1157557+0,246073124607621+1157767+0,1,
131,131,,,246073124607623+1157569+0,246073124607623+1157769+0,1,
131,131,,,246073124607622+1157584+0,246073124607622+1157775+0,1,
131,131,,,246071024607204+1157593+1,246071024607204+1157779+0,1,
131,131,,,246071024607203+1157640+1,246071024607203+1157794+0,1,
131,131,,,246073124607622+1157640+1,246073124607622+1157794+0,1,
131,131,,,246073124607622+1157672+0,246073124607623+1157804+0,1,
131,131,,,246073124607624+1157672+0,246073524607635+1157805+0,1,
131,131,,,246071524607226+1163152+0,246071524607156+1159373+0,1,
131,131,,,246071524607226+1163152+0,246071624607226+1159373+0,1,
131,131,,,246072324607237+1163154+0,246072324607247+1159374+0,1,
131,131,,,246073624607366+1163158+0,246073024607646+1159373+0,1,
131,131,,,246075124607587+1163159+0,246073024607647+1159373+0,1,
131,131,,,246074424607447+1163161+0,246073024607647+1159373+0,1,
131,131,,,246073724607377+1162425+0,246073024607647+1159368+0,1,
131,131,,,246072324607237+1162602+0,246072324607247+1159384+0,1,
131,131,,,246072524607274+1157493+0,246072524607284+1157764+0,1,
131,131,,,246071024607202+1157505+1,246071024607202+1157779+0,1,
131,131,,,246073124607624+1157505+1,246073124607624+1157779+0,1,
131,131,,,246072524607273+1157531+1,246072524607273+1157758+0,1,
131,131,,,246071024607201+1157543+1,246071024607201+1157762+0,1,
131,131,,,246071024607202+1157543+1,246071024607202+1157762+0,1,
131,131,,,246071024607203+1157557+0,246071024607203+1157767+0,1,
131,131,,,246071024607203+1157569+0,246071024607203+1157769+0,1,
131,131,,,246073124607624+1157569+0,246073124607624+1157769+0,1,
131,131,,,246071024607203+1157584+0,246071024607203+1157775+0,1,
131,131,,,246072524607272+1157584+0,246072524607272+1157775+0,1,
131,131,,,246073124607624+1157584+0,246073124607624+1157775+0,1,
131,131,,,246073124607622+1157593+1,246073124607622+1157779+0,1,
131,131,,,246073124607623+1157593+1,246073124607623+1157779+0,1,
131,131,,,246073124607624+1157640+1,246073124607624+1157794+0,1,
131,131,,,246071024607204+1157672+0,246071424607215+1157805+0,1,
131,131,,,246072524607273+1157672+0,246072624607274+1157804+0,1,
131,131,,,246075024607646+1163158+0,246073024607646+1159373+0,1,
131,131,,,246074324607436+1163160+0,246073024607646+1159373+0,1,
131,131,,,246071624607167+1162425+0,246071624607227+1159368+0,1,
131,131,,,246075124607587+1162425+0,246073024607647+1159368+0,1,
131,131,,,246072324607237+1158975+0,246072324607297+1159358+0,1,
131,131,,,246071024607202+1157493+0,246071024607212+1157764+0,1,
131,131,,,246073124607622+1157493+0,246073124607632+1157764+0,1,
131,131,,,246071424607635+1157494+0,246073124607635+1157764+0,1,
131,131,,,246071024607203+1157531+1,246071024607203+1157758+0,1,
131,131,,,246073124607623+1157531+1,246073124607623+1157758+0,1,
131,131,,,246071024607204+1157543+1,246071024607204+1157762+0,1,
131,131,,,246073124607622+1157557+0,246073124607622+1157767+0,1,
131,131,,,246071024607202+1157569+0,246071024607202+1157769+0,1,
131,131,,,246073124607621+1157569+0,246073124607621+1157769+0,1,
131,131,,,246071024607202+1157584+0,246071024607202+1157775+0,1,
131,131,,,246071024607203+1157593+1,246071024607203+1157779+0,1,
131,131,,,246072524607274+1157593+1,246072524607274+1157779+0,1,
131,131,,,246073124607621+1157593+1,246073124607621+1157779+0,1,
131,131,,,246072524607274+1157640+1,246072524607274+1157794+0,1,
131,131,,,246073124607623+1157640+1,246073124607623+1157794+0,1,
131,131,,,246071624607167+1163153+0,246071624607227+1159373+0,1,
131,131,,,246073024607307+1163157+0,246073024607647+1159373+0,1,
131,131,,,246074324607436+1162429+0,246073024607646+1159368+0,1,
131,131,,,246071524607366+1162600+0,246071524607156+1159383+0,1,
131,131,,,246071524607366+1162600+0,246073024607646+1159383+0,1,
131,131,,,246071524607646+1158973+0,246071524607156+1159358+0,1,
131,131,,,246071624607167+1158974+0,246071624607227+1159358+0,1,
131,131,,,246071624607167+1159017+0,246071624607227+1159362+0,1,
131,131,,,246073124607624+1157493+0,246073124607634+1157764+0,1,
131,131,,,246071424607635+1157494+0,246071024607215+1157764+0,1,
131,131,,,246071024607202+1157531+1,246071024607202+1157758+0,1,
131,131,,,246072524607274+1157531+1,246072524607274+1157758+0,1,
131,131,,,246073124607624+1157531+1,246073124607624+1157758+0,1,
131,131,,,246072524607273+1157543+1,246072524607273+1157762+0,1,
131,131,,,246073124607621+1157543+1,246073124607621+1157762+0,1,
131,131,,,246073124607622+1157543+1,246073124607622+1157762+0,1,
131,131,,,246073124607623+1157557+0,246073124607623+1157767+0,1,
131,131,,,246071424607635+1157570+0,246071424607635+1157770+0,1,
131,131,,,246071024607201+1157672+0,246071024607202+1157804+0,1,
131,131,,,246072524607272+1157672+0,246072624607273+1157804+0,1,
131,131,,,246072524607274+1157672+0,246072524607285+1157805+0,1,
131,131,,,246072424607241+1163155+0,246072324607241+1159374+0,1,
131,131,,,246073724607377+1163159+0,246073024607647+1159373+0,1,
131,131,,,246073724607377+1162605+0,246073024607647+1159383+0,1,
131,131,,,246071524607646+1158973+0,246072324607296+1159358+0,1,
131,131,,,246072424607241+1158976+0,246072324607291+1159358+0,1,
131,131,,,246071024607204+1157493+0,246071024607214+1157764+0,1,
131,131,,,246073124607623+1157493+0,246073124607633+1157764+0,1,
131,131,,,246071424607635+1157506+1,246071424607635+1157780+0,1,
131,131,,,246073124607621+1157531+1,246073124607621+1157758+0,1,
131,131,,,246073124607622+1157531+1,246073124607622+1157758+0,1,
131,131,,,246071424607635+1157532+1,246071424607635+1157759+0,1,
131,131,,,246072524607272+1157557+0,246072524607272+1157767+0,1,
131,131,,,246071424607635+1157558+0,246071424607635+1157768+0,1,
131,131,,,246072524607272+1157569+0,246072524607272+1157769+0,1,
131,131,,,246072524607274+1157569+0,246072524607274+1157769+0,1,
131,131,,,246073124607623+1157584+0,246073124607623+1157775+0,1,
131,131,,,246073124607624+1157593+1,246073124607624+1157779+0,1,
131,131,,,246071024607203+1157672+0,246071024607204+1157804+0,1,
131,131,,,246071424607635+1157673+0,246071524607646+1159387+0,1,
131,131,,,246074424607447+1162430+0,246073024607647+1159368+0,1,
131,131,,,246071524607646+1159016+0,246072324607296+1159362+0,1,
131,131,,,246071524607646+1159016+0,246073024607646+1159362+0,1,
131,131,,,246071024607203+1157493+0,246071024607213+1157764+0,1,
131,131,,,246073124607621+1157493+0,246073124607631+1157764+0,1,
131,131,,,246071024607201+1157505+1,246071024607201+1157779+0,1,
131,131,,,246072524607273+1157505+1,246072524607273+1157779+0,1,
131,131,,,246072524607274+1157505+1,246072524607274+1157779+0,1,
131,131,,,246073124607622+1157505+1,246073124607622+1157779+0,1,
131,131,,,246071024607204+1157531+1,246071024607204+1157758+0,1,
131,131,,,246072524607274+1157543+1,246072524607274+1157762+0,1,
131,131,,,246071024607204+1157557+0,246071024607204+1157767+0,1,
131,131,,,246071024607204+1157569+0,246071024607204+1157769+0,1,
131,131,,,246072524607273+1157593+1,246072524607273+1157779+0,1,
131,131,,,246071424607635+1157594+1,246071424607635+1157780+0,1,
131,131,,,246073124607621+1157640+1,246073124607621+1157794+0,1,
131,131,,,246073124607621+1157672+0,246073124607622+1157804+0,1,
131,131,,,246072424607241+1163226+0,246072524607282+1157805+0,1,
131,131,,,246071524607366+1162424+0,246071624607226+1159368+0,1,
131,131,,,246075024607646+1162431+0,246073024607646+1159368+0,1,
131,131,,,246075124607587+1162605+0,246073024607647+1159383+0,1,
131,131,,,246075024607646+1162608+0,246073024607646+1159383+0,1,
131,131,,,246071524607646+1159016+0,246071624607226+1159362+0,1,
131,131,,,246072424607241+1159019+0,246072324607291+1159362+0,1,
131,131,,,246071024607201+1157493+0,246071024607211+1157764+0,1,
131,131,,,246072524607272+1157493+0,246072524607282+1157764+0,1,
131,131,,,246071424607635+1157494+0,246072524607285+1157764+0,1,
131,131,,,246071024607204+1157505+1,246071024607204+1157779+0,1,
131,131,,,246073124607623+1157505+1,246073124607623+1157779+0,1,
131,131,,,246071024607201+1157531+1,246071024607201+1157758+0,1,
131,131,,,246072524607272+1157531+1,246072524607272+1157758+0,1,
131,131,,,246071024607203+1157543+1,246071024607203+1157762+0,1,
131,131,,,246072524607272+1157543+1,246072524607272+1157762+0,1,
131,131,,,246073124607623+1157543+1,246073124607623+1157762+0,1,
131,131,,,246071424607635+1157544+1,246071424607635+1157763+0,1,
131,131,,,246071024607202+1157557+0,246071024607202+1157767+0,1,
131,131,,,246071024607201+1157569+0,246071024607201+1157769+0,1,
131,131,,,246071024607201+1157584+0,246071024607201+1157775+0,1,
131,131,,,246072524607273+1157584+0,246072524607273+1157775+0,1,
131,131,,,246071024607201+1157593+1,246071024607201+1157779+0,1,
131,131,,,246072524607272+1157593+1,246072524607272+1157779+0,1,
131,131,,,246071024607201+1157640+1,246071024607201+1157794+0,1,
131,131,,,246071024607204+1157640+1,246071024607204+1157794+0,1,
131,131,,,246071024607202+1157672+0,246071024607203+1157804+0,1,
131,131,,,246072924607296+1163156+0,246072924607296+1159373+0,1,
131,131,,,246071524607366+1162424+0,246072324607296+1159368+0,1,
131,131,,,246073024607307+1162428+0,246073024607647+1159368+0,1,
131,131,,,246071624607167+1162601+0,246071624607227+1159383+0,1,
131,131,,,246072424607241+1162603+0,246072324607241+1159384+0,1,
131,131,,,246074324607436+1162606+0,246073024607646+1159383+0,1,
131,131,,,246074424607447+1162607+0,246073024607647+1159383+0,1,
131,131,,,246071524607646+1158973+0,246071624607226+1159358+0,1,
131,131,,,246071524607646+1158973+0,246073024607646+1159358+0,1,
131,131,,,246073024607587+1158977+0,246073024607647+1159358+0,1,
131,131,,,246072324607237+1159018+0,246072324607297+1159362+0,1,
131,131,,,246073024607587+1159020+0,246073024607647+1159362+0,1,
140,140,,,246071024607203+1157479+0,246071024607203+1157808+0,1,
140,140,,,246071024607204+1157479+0,246071024607204+1157808+0,1,
140,140,,,246073124607623+1157509+1,246073124607633+1161072+0,1,
140,140,,,246071424607635+1157510+1,246072524607285+1161072+0,1,
140,140,,,246071024607203+1157535+1,246071024607203+1157810+0,1,
140,140,,,246071424607635+1157536+1,246071424607635+1157811+0,1,
140,140,,,246072524607272+1157549+0,246072524607272+1157814+0,1,
140,140,,,246072524607274+1157549+0,246072524607274+1157814+0,1,
140,140,,,246072524607274+1157557+0,246072524607274+1157816+0,1,
140,140,,,246072524607272+1157581+0,246072524607272+1157824+0,1,
140,140,,,246072524607274+1157584+0,246072524607284+1161073+0,1,
140,140,,,246073124607622+1157584+0,246073124607632+1161073+0,1,
140,140,,,246073124607623+1157591+1,246073124607623+1157826+0,1,
140,140,,,246073124607621+1157613+1,246073124607621+1157830+0,1,
140,140,,,246071424607635+1157614+1,246071424607635+1157831+0,1,
140,140,,,246073124607623+1157640+1,246073124607623+1157838+0,1,
140,140,,,246071024607201+1157666+0,246071024607201+1157844+0,1,
140,140,,,246071024607202+1157666+0,246071024607202+1157844+0,1,
140,140,,,246071024607203+1157666+0,246071024607203+1157844+0,1,
140,140,,,246071424607635+1157667+0,246071424607635+1157845+0,1,
140,140,,,246072924607296+1163184+0,246072324607296+1159419+0,1,
140,140,,,246071524607366+1162467+0,246071524607156+1159411+0,1,
140,140,,,246071524607366+1162467+0,246072324607296+1159411+0,1,
